verse,time
1,00:00:23:49
2,00:01:05:46
3,00:01:26:02
4,00:01:45:26
5,00:02:13:08
6,00:02:33:31
7,00:02:52:44
8,00:03:12:30
9,00:03:34:13
10,00:03:53:01
11,00:04:13:09
12,00:04:29:10
13,00:04:47:51
14,00:05:07:11
15,00:05:35:52
16,00:05:45:09
