verse,time
1,00:00:21:13
2,00:01:04:58
3,00:01:36:48
4,00:01:51:02
5,00:02:23:57
6,00:02:46:34
7,00:03:07:33
8,00:03:40:32
9,00:04:05:48
10,00:04:51:08
11,00:05:09:48
12,00:05:34:12
13,00:06:10:41
14,00:06:37:42
15,00:07:01:34
