verse,time
1,00:00:23:45
2,00:00:40:00
3,00:01:02:27
4,00:01:41:24
5,00:02:08:07
6,00:02:32:27
7,00:02:58:42
8,00:03:44:46
9,00:03:53:52
10,00:04:15:21
11,00:04:40:30
12,00:05:13:32
13,00:05:56:18
14,00:06:05:48
15,00:06:16:54
16,00:06:34:02
17,00:07:02:43
18,00:07:23:55
19,00:07:36:31
20,00:07:49:40
