verse,time
1,00:00:16:53
2,00:00:34:53
3,00:01:16:50
4,00:01:39:49
5,00:02:23:42
6,00:02:39:04
7,00:03:13:22
8,00:03:28:19
9,00:03:46:09
10,00:03:58:03
11_12,00:04:31:55
13,00:05:07:48
14,00:05:27:13
15,00:05:55:09
16,00:06:04:30
17,00:06:32:48
18,00:06:52:03
