verse,time
1,00:00:15:42
2,00:00:47:11
3,00:01:12:00
4,00:01:30:36
5,00:02:02:33
6,00:02:23:24
7,00:03:08:06
8,00:03:24:22
9,00:03:55:28
10,00:04:15:48
11,00:04:37:45
12,00:04:58:43
13,00:05:10:43
14,00:05:23:56
15,00:05:37:07
16,00:05:50:13
17,00:06:10:58
18,00:06:32:12
