verse,time
1,00:00:22:00
2,00:00:36:50
3,00:00:46:02
4,00:00:53:54
5,00:01:10:24
6,00:01:32:15
7,00:01:57:21
8,00:02:13:32
9,00:02:38:34
10_11,00:03:05:46
12,00:03:43:57
13,00:04:01:24
14,00:04:26:11
15,00:04:34:51
16,00:04:41:18
17,00:04:56:33
18,00:05:17:03
19,00:05:30:59
20,00:05:53:38
21,00:06:11:10
