verse,time
1,00:00:19:26
2,00:00:34:20
3,00:00:44:04
4,00:01:02:09
5,00:01:28:23
6,00:01:52:17
7,00:02:01:35
8,00:02:18:54
9,00:02:31:39
10,00:02:58:19
11,00:03:23:07
12,00:03:45:16
