verse,time
1,00:00:31:20
2,00:00:50:24
3,00:01:06:26
4,00:01:13:14
5,00:01:18:53
6,00:01:22:19
7,00:01:34:13
8_9,00:01:42:39
10,00:01:53:21
11,00:02:14:04
12,00:02:26:35
13,00:02:32:06
14_15,00:02:39:42
16,00:02:50:35
17,00:03:10:24
18,00:03:27:27
19,00:03:34:51
20,00:03:43:02
21,00:03:49:28
22,00:03:58:21
23,00:04:04:16
24,00:04:25:43
25,00:04:35:34
26,00:05:00:15
27,00:05:15:38
28,00:05:20:43
29 ,00:05:31:27
