verse,time
1_2,00:00:16:05
3_4,00:01:41:12
5,00:01:59:02
6_7,00:02:29:13
8,00:03:04:24
9,00:03:18:18
10_11,00:03:35:24
12,00:04:06:00
13,00:05:00:06
14,00:05:21:09
15,00:05:54:20
16,00:06:18:14
17,00:06:49:23
