verse,time
1,00:00:27:10
2,00:00:38:04
3,00:01:20:28
4,00:01:52:16
5,00:02:19:25
6,00:02:42:26
7,00:02:54:13
8,00:03:13:19
9,00:03:31:21
10,00:04:01:28
11,00:04:27:18
12,00:04:41:04
13,00:05:06:19
14,00:05:40:11
15,00:06:12:14
16,00:06:45:14
17,00:07:15:05
18,00:07:30:02
19,00:07:43:05
20,00:08:12:23
