verse,time
1,00:00:27:20
2,00:00:56:14
3,00:01:33:32
4,00:01:47:32
5,00:01:58:07
6,00:02:09:49
7,00:02:21:58
8,00:03:13:49
9,00:03:26:36
10,00:03:38:31
11,00:03:59:59
12,00:04:15:29
13,00:04:40:22
14,00:04:52:33
15,00:05:12:41
16,00:05:22:38
17_18,00:05:36:14
19,00:06:01:15
20,00:06:16:59
21,00:06:27:41
22,00:06:47:35
23,00:07:08:23
24,00:07:18:12
25,00:07:29:09
26,00:07:39:01
27,00:07:52:12
28,00:08:30:16
29,00:09:10:27
30_31,00:09:26:38
