verse,time
1,00:00:13:31
2,00:00:21:59
3,00:00:40:13
4,00:01:00:40
5,00:01:25:03
6,00:01:30:47
7,00:01:50:53
8,00:02:05:18
9,00:02:22:48
10,00:02:53:37
