verse,time
1,00:00:18:19
2,00:00:33:59
3,00:01:07:22
4,00:01:21:40
5,00:01:54:01
6,00:02:20:48
7,00:02:54:24
8,00:03:31:17
9,00:03:46:44
10,00:04:06:39
11,00:04:37:44
12,00:04:51:49
13,00:05:05:05
14,00:05:27:06
15,00:05:44:21
16,00:06:05:25
17,00:06:26:35
18,00:06:55:00
