verse,time
1,00:00:15:41
2,00:00:40:41
3,00:01:05:31
4,00:01:22:02
5,00:01:46:50
6,00:02:17:55
7,00:02:47:33
8,00:03:11:19
9,00:03:27:54
10,00:04:03:28
11,00:04:27:08
12,00:04:52:05
13,00:05:14:09
14,00:05:41:38
15,00:06:10:05
16,00:06:37:35
17,00:07:28:03
18,00:07:47:45
19,00:08:29:19
20,00:08:40:06
21,00:09:08:32
22,00:09:25:46
23,00:10:05:51
24,00:10:55:35
25,00:11:20:37
26,00:11:43:23
27,00:12:07:02
28,00:12:58:56
29,00:13:35:37
