verse,time
1,00:00:16:00
2,00:01:14:14
3,00:01:45:23
4,00:02:06:22
5,00:02:37:09
6,00:03:19:24
7,00:03:53:14
8,00:04:35:05
9,00:05:14:17
10,00:05:55:20
11,00:06:22:18
12,00:06:49:21
13,00:07:18:23
14,00:07:47:14
15,00:08:19:12
16,00:08:52:20
