verse,time
1,00:00:25:48
2,00:00:39:09
3,00:00:50:05
4,00:01:04:45
5,00:01:18:06
6,00:01:53:14
7,00:02:09:50
8,00:02:19:00
9,00:02:34:25
10,00:02:47:41
11,00:02:57:57
12,00:03:06:36
13,00:03:20:13
14,00:03:31:15
15,00:03:49:28
16,00:03:54:36
17,00:04:08:10
18,00:04:19:55
