verse,time
1,00:00:24:33
2,00:00:53:03
3,00:01:12:15
4,00:01:38:07
5,00:02:01:21
6,00:02:25:16
7,00:02:49:48
8,00:03:07:56
9,00:03:24:40
10,00:03:43:10
11,00:03:54:52
12,00:04:08:10
13,00:04:53:10
14,00:05:11:19
15,00:05:23:33
16,00:05:31:10
17,00:05:43:51
18,00:06:39:18
