verse,time
1,00:00:26:04
2,00:01:02:46
3,00:01:34:44
4,00:02:03:03
5,00:02:31:28
6,00:03:00:23
7,00:03:31:26
8,00:03:51:57
9,00:04:12:34
10,00:04:28:39
11,00:04:46:59
