verse,time
1,00:00:22:08
2,00:00:48:32
3,00:00:56:43
4,00:01:15:07
5,00:01:26:48
6,00:01:45:55
7,00:02:08:06
8,00:02:22:11
9,00:02:44:55
10,00:02:58:50
