verse,time
1,00:00:26:41
2,00:00:39:07
3,00:00:58:43
4,00:01:08:23
5_6,00:01:21:16
7,00:01:56:16
8,00:02:15:24
9,00:02:34:27
10,00:02:55:37
11,00:03:05:35
12,00:03:13:33
13,00:03:19:29
14,00:03:24:38
15,00:03:33:30
