verse,time
1,00:00:20:48
2,00:01:09:24
3,00:01:41:39
4_5,00:02:08:33
6,00:02:55:40
7,00:03:29:46
8,00:04:06:45
9,00:04:15:06
10,00:04:48:22
11_12,00:05:00:31
13,00:05:55:09
14,00:06:50:14
15,00:07:28:49
16,00:07:56:25
17,00:08:21:08
18,00:08:43:26
19,00:09:08:40
20,00:09:31:39
21,00:09:44:54
22,00:10:22:19
23,00:10:41:19
24,00:10:55:23
25,00:11:25:48
26,00:11:52:02
