verse,time
1,00:00:18:52
2,00:00:53:15
3,00:00:59:12
4,00:01:06:42
5,00:01:27:46
6,00:01:48:31
7,00:02:21:07
8,00:02:56:25
9,00:03:20:59
10,00:03:40:44
11,00:04:04:15
12,00:04:21:30
13,00:04:34:58
