verse,time
1,00:00:19:14
2,00:00:40:19
3,00:00:53:33
4,00:01:06:46
5,00:01:16:41
6,00:01:22:22
7,00:01:32:40
8,00:01:53:09
9,00:02:21:48
10,00:02:41:12
11,00:03:05:07
12,00:03:13:57
13,00:03:33:56
14,00:03:46:36
15,00:04:07:25
16,00:04:19:59
17,00:04:31:07
18,00:04:40:38
