verse,time
1,00:00:16:27
2,00:00:36:19
3,00:00:50:46
4,00:01:01:26
5,00:01:18:29
6,00:01:43:32
7,00:02:14:46
8,00:02:20:54
9,00:02:35:58
10,00:02:58:10
11,00:03:29:45
12,00:03:42:51
13,00:04:12:01
14,00:04:21:45
15,00:04:37:49
16,00:04:54:09
17,00:05:29:33
18,00:05:43:18
19,00:06:03:34
20,00:06:14:42
21,00:06:55:37
