verse,time
1,00:00:17:25
2,00:00:29:13
3,00:00:33:09
4,00:00:45:32
5,00:00:51:26
6,00:00:58:31
7,00:01:21:15
8,00:01:38:56
9,00:01:53:26
10,00:02:20:43
11,00:02:50:16
12,00:03:17:01
13,00:03:45:23
14,00:03:56:36
15,00:04:21:36
16,00:04:49:39
17,00:05:07:54
18,00:05:41:18
19,00:05:56:56
20,00:06:12:05
21,00:06:29:11
22,00:06:41:42
23,00:07:14:17
24,00:07:31:50
25,00:07:40:10
