verse,time
1,00:00:15:17
2,00:00:34:29
3,00:00:54:23
4,00:01:09:04
5,00:01:21:18
6,00:01:34:20
7,00:01:52:08
8,00:02:17:04
9,00:02:35:00
10,00:02:51:06
11,00:03:15:11
12,00:03:44:29
13,00:04:00:01
14,00:04:17:12
15,00:04:24:25
16,00:04:53:01
17,00:05:11:00
18,00:05:21:24
19,00:05:33:07
20,00:05:54:26
