verse,time
1,00:00:18:32
2,00:00:44:53
3,00:00:58:28
4,00:01:18:23
5,00:01:33:39
6,00:01:52:32
7,00:02:11:19
8,00:02:41:51
9,00:03:07:10
10,00:03:25:41
11,00:03:53:23
12,00:04:00:26
13,00:04:17:08
14,00:04:29:51
15,00:04:45:59
16,00:04:58:01
17,00:05:12:22
18,00:05:19:34
