verse,time
1,00:00:17:29
2,00:00:37:51
3,00:00:54:34
4,00:01:19:32
5,00:01:45:44
6,00:01:58:02
7,00:02:38:53
8,00:03:14:48
9,00:03:28:24
10,00:03:43:50
11,00:04:04:33
12,00:04:24:07
13,00:04:42:02
14,00:04:57:22
15,00:05:15:59
16,00:05:37:16
17,00:05:58:31
18,00:06:22:52
19,00:06:46:02
20,00:06:55:03
21,00:07:25:04
