verse,time
1,00:00:20:38
2,00:00:28:51
3,00:00:49:34
4,00:01:02:55
5,00:01:20:49
6,00:01:37:02
7,00:01:49:26
8,00:02:04:00
9,00:02:16:48
10,00:02:37:11
11_12,00:03:04:55
13,00:03:22:21
