verse,time
1,00:00:16:48
2,00:00:35:41
3,00:01:00:19
4,00:01:30:26
5,00:02:18:37
6,00:02:29:14
7,00:02:46:43
8,00:03:12:33
9,00:03:30:06
10,00:04:00:34
11,00:04:19:48
12,00:04:36:41
13,00:05:14:22
14,00:05:25:29
15,00:05:38:27
16,00:06:09:47
17,00:06:36:45
18,00:06:53:02
19,00:06:56:07
20,00:07:09:59
21,00:07:32:42
22,00:08:00:46
23,00:08:21:59
24,00:09:13:54
25,00:09:33:18
26,00:10:03:30
27,00:10:48:34
28,00:11:20:37
29,00:11:42:26
30,00:12:02:41
31,00:12:14:33
32,00:12:29:49
33,00:12:45:49
