verse,time
1,00:00:20:22
2,00:00:50:18
3,00:01:09:57
4,00:01:48:31
5,00:02:16:36
6,00:02:51:02
7,00:03:14:09
8,00:03:29:14
9,00:04:06:34
10,00:04:37:04
11,00:05:17:32
12,00:05:40:33
13,00:06:08:18
14,00:06:35:04
15,00:07:05:35
16,00:07:31:19
17,00:07:46:00
18,00:08:09:49
19,00:08:36:39
20,00:08:58:16
21,00:09:22:35
