verse,time
1,00:00:19:31
2,00:00:42:37
3,00:00:57:48
4,00:01:11:00
5,00:01:35:57
6,00:01:48:20
7,00:02:01:46
8,00:02:12:02
9,00:02:41:04
10,00:02:55:48
11,00:03:18:47
12_13,00:03:41:32
14,00:04:30:31
15,00:04:53:52
16,00:05:14:01
17,00:05:45:12
18,00:06:02:14
19,00:06:15:12
20,00:06:24:58
21,00:06:35:33
22,00:06:46:13
23_24,00:07:02:54
25,00:07:29:52
26,00:07:44:40
27,00:07:56:11
28,00:08:07:54
29,00:08:27:25
30,00:08:43:36
31,00:09:13:41
32,00:09:27:23
