verse,time
1,00:00:20:08
2,00:00:57:36
3,00:01:14:19
4,00:01:32:56
5,00:02:10:27
6,00:02:53:02
7,00:03:33:37
8,00:04:01:32
9,00:04:16:53
10,00:04:44:25
11,00:05:00:29
12,00:05:15:50
13,00:05:35:33
14,00:05:55:34
15,00:06:16:29
