verse,time
1,00:00:19:45
2,00:00:38:12
3,00:01:02:18
4,00:01:17:30
5,00:01:55:31
6,00:02:04:45
7,00:02:19:20
8,00:02:52:01
9,00:03:00:29
10,00:03:18:26
11,00:03:54:03
12,00:04:10:29
13,00:04:21:20
14,00:04:49:08
15,00:05:13:40
16,00:05:44:27
17,00:06:07:25
18,00:06:20:05
