verse,time
1,00:00:20:21
2,00:00:38:22
3,00:01:09:26
4,00:01:43:03
5,00:02:29:26
6,00:02:52:29
7,00:03:19:10
8,00:03:41:28
9,00:04:04:00
10,00:04:21:28
11,00:04:45:00
12,00:04:55:25
13,00:05:25:26
14,00:05:49:00
15,00:06:29:25
