verse,time
1,00:00:19:47
2,00:00:34:21
3,00:00:50:50
4,00:01:12:08
5,00:01:44:28
6,00:02:05:53
7,00:02:17:23
8,00:02:36:00
9,00:02:58:09
10,00:03:07:21
11,00:03:09:25
12,00:03:45:35
13,00:03:53:35
14,00:04:02:16
15,00:04:22:39
16,00:04:27:49
17,00:04:50:02
