verse,time
1,00:00:17:48
2,00:00:57:02
3,00:01:22:43
4,00:01:34:25
5,00:01:46:33
6,00:02:02:56
7,00:02:13:13
8,00:02:32:56
9,00:03:00:23
10,00:03:17:15
11,00:03:32:30
12,00:03:54:09
13,00:04:10:07
14,00:04:34:09
15,00:05:17:42
16,00:05:37:39
17,00:06:08:33
18,00:06:43:56
19,00:07:04:48
20,00:07:34:50
21,00:07:52:36
22,00:08:09:26
23,00:08:33:22
24,00:09:04:07
25,00:09:24:37
26,00:09:30:56
27,00:09:44:31
28,00:10:21:21
29,00:10:46:21
