verse,time
1,00:00:22:54
2,00:00:39:41
3,00:01:13:40
4,00:01:38:36
5,00:01:55:46
6,00:02:13:22
7,00:02:36:32
8,00:02:53:59
9,00:03:28:18
10,00:03:57:57
11,00:04:19:41
12,00:04:52:53
