verse,time
1,00:00:21:18
2,00:00:33:45
3,00:01:03:06
4,00:01:15:21
5,00:01:41:34
6,00:01:55:12
7,00:02:19:02
8,00:02:40:12
9,00:02:55:52
10,00:03:22:00
11,00:03:50:18
12,00:04:01:04
13,00:04:28:50
14,00:04:44:03
15,00:05:07:41
16,00:05:14:49
17,00:05:40:44
18,00:06:00:14
19,00:06:21:58
20,00:06:36:08
21,00:07:01:47
