verse,time
1,00:00:21:17
2,00:00:36:34
3_4,00:00:53:37
5,00:01:39:17
6,00:01:59:30
7,00:02:28:54
8,00:02:47:20
9,00:03:12:54
10,00:03:35:31
11,00:03:53:30
12_13,00:04:23:51
14,00:05:06:56
15,00:05:23:36
16,00:05:55:50
17,00:06:14:40
18,00:06:45:13
19,00:07:07:34
20,00:07:28:36
21,00:07:54:28
22,00:08:20:49
23,00:08:37:18
24,00:09:03:22
25,00:09:27:46
26,00:10:05:24
27,00:10:53:24
