verse,time
1,00:00:25:08
2,00:01:11:34
3,00:01:33:47
4,00:01:56:06
5,00:02:28:21
6,00:03:07:00
7,00:03:36:43
8,00:03:52:10
9,00:04:29:14
10,00:05:02:39
11,00:05:18:27
12,00:06:06:40
13,00:06:50:38
14,00:07:22:00
15,00:08:10:57
