verse,time
1,00:00:16:01
2,00:00:43:39
3,00:00:58:49
4,00:01:16:36
5,00:01:23:47
6,00:01:59:40
7,00:02:22:13
8,00:02:48:32
9,00:03:08:43
10,00:03:56:38
11,00:04:14:53
12,00:04:38:32
13,00:04:55:30
14,00:05:11:32
15,00:05:27:50
16,00:05:53:59
17,00:06:02:49
