verse,time
1_2,00:00:20:37
3,00:01:31:54
4,00:01:39:03
5,00:01:50:54
6,00:02:12:33
7,00:02:39:03
8,00:02:50:37
9,00:03:14:40
10,00:03:37:52
11,00:03:50:04
12,00:04:08:22
13,00:04:23:27
14,00:04:42:48
15,00:05:03:34
16,00:05:17:03
17,00:05:47:26
18,00:06:12:24
19,00:06:24:12
20,00:06:48:22
21,00:07:11:26
22,00:07:51:31
