verse,time
1,00:00:16:15
2,00:00:35:30
3,00:01:16:03
4,00:01:31:32
5,00:02:14:32
6_7,00:02:46:46
8,00:03:23:03
9,00:03:52:10
10,00:04:08:23
11,00:04:29:14
12,00:04:51:20
