verse,time
1,00:00:18:53
2,00:00:44:43
3,00:01:02:53
4,00:01:22:52
5,00:01:33:32
6,00:01:47:54
7,00:01:59:21
8,00:02:13:08
9,00:02:34:57
10,00:02:47:43
11,00:03:10:23
12,00:03:33:14
13,00:03:43:55
14,00:03:51:39
15,00:04:18:00
16,00:04:33:08
17,00:04:52:12
18,00:05:04:33
19,00:05:26:25
20,00:05:42:00
21,00:05:56:37
22,00:06:25:47
23,00:06:54:14
24,00:07:07:20
25,00:07:23:35
26,00:07:50:53
27,00:08:05:52
28,00:08:19:05
29,00:08:37:30
30,00:08:54:51
