verse,time
1,00:00:20:18
2,00:00:48:31
3,00:01:14:09
4,00:01:39:18
5,00:01:51:23
6,00:02:18:39
7,00:02:38:16
8,00:02:53:40
9,00:03:12:38
10,00:03:37:37
11,00:04:04:20
12,00:04:17:14
13,00:04:37:13
14,00:04:48:11
15,00:05:04:28
16,00:05:43:01
17,00:05:56:48
18,00:06:22:05
19,00:06:43:17
20,00:07:13:48
21,00:07:34:51
22,00:07:48:42
23,00:08:03:37
