verse,time
1,00:00:18:40
2,00:00:52:05
3,00:01:18:10
4,00:01:27:11
5,00:01:49:46
6,00:02:24:05
7,00:02:55:05
8,00:03:28:56
9,00:03:55:27
10,00:04:44:12
11,00:05:03:27
12,00:05:35:36
13,00:06:26:09
14,00:06:47:38
15,00:07:03:58
16,00:07:33:20
17,00:07:52:17
18,00:08:18:09
19,00:08:57:22
20,00:09:17:15
21,00:09:45:45
22,00:10:16:53
23,00:10:38:45
24,00:10:54:52
25,00:11:26:35
