verse,time
1,00:00:19:24
2,00:00:37:44
3,00:01:10:31
4,00:01:34:33
5,00:01:50:38
6,00:02:15:54
7,00:02:47:22
8,00:03:30:53
9,00:04:05:57
10,00:04:32:38
11,00:05:09:45
12,00:05:41:32
13,00:06:10:10
