verse,time
1,00:00:21:22
2,00:00:56:38
3,00:01:09:37
4,00:01:20:38
5,00:01:51:10
6,00:02:13:48
7,00:02:38:06
8,00:03:18:24
9,00:03:44:01
10,00:04:06:34
11,00:04:33:54
12,00:04:56:01
13,00:05:06:54
14,00:05:36:48
