verse,time
1,00:00:22:08
2,00:00:42:43
3,00:00:58:18
4,00:01:13:02
5,00:01:24:48
6,00:01:46:52
7,00:01:58:29
8,00:02:28:09
9,00:02:37:14
10,00:02:51:39
11,00:03:01:43
12,00:03:11:46
13,00:03:32:55
14,00:03:44:13
15,00:03:57:14
16,00:04:13:23
17,00:04:21:13
18,00:04:38:55
19,00:04:52:50
20,00:05:08:05
21,00:05:28:50
22,00:05:37:06
23,00:05:46:34
24,00:06:00:14
25,00:06:22:19
26,00:06:34:21
27,00:06:46:30
28,00:07:09:29
29,00:07:20:05
30,00:07:36:20
31,00:07:57:23
