verse,time
1,00:00:21:37
2,00:00:51:06
3,00:01:03:46
4,00:01:25:26
5,00:01:53:07
6,00:02:15:09
7,00:02:36:01
8,00:03:00:08
9,00:03:23:41
10,00:03:43:09
11,00:04:10:53
12,00:04:28:10
13,00:04:57:54
14,00:05:38:28
15,00:06:05:00
