verse,time
1,00:00:25:30
2,00:00:55:48
3,00:01:02:01
4,00:01:12:39
5,00:01:29:34
6,00:01:43:02
7,00:02:06:24
8,00:02:17:00
9,00:02:38:16
10,00:02:58:51
11,00:03:15:11
12,00:03:34:35
13,00:03:51:59
14,00:04:07:17
15,00:04:29:26
16,00:04:51:38
17,00:05:12:41
18,00:05:28:05
