verse,time
1,00:00:19:22
2,00:00:55:15
3,00:01:18:37
4,00:01:30:52
5,00:02:01:20
6,00:02:11:12
7,00:02:30:06
8,00:02:56:51
9,00:03:23:20
10,00:03:49:06
11,00:04:05:22
12,00:04:15:16
13,00:04:57:35
14,00:05:31:56
15,00:05:42:50
